id.establecimientos;razon.social;nombre.sucursal;direccion;ccz;barrio;cajas;cadena;long;lat;ciudad;depto;id.depto;localidad;superficie (m2)
959;Opciones Quality S.A.;Expres Molino;Nicolás Guerra 223;;Interior;3;Red Expres;-34,3517178;-56,7166182;San José de Mayo;San José;16;16220;140
960;José Maria Gonzalez S.R.L.;Expres Centro San Jose;Colon 700;;Interior;4;Red Expres;-34,33781971;-56,71094594;San José de Mayo;San José;16;16220;100
961;Yek S.A;Ocho24 Almacenes;Dr. Becerro de Bengoa 398;;Interior;2;Red Expres;-34,3384581;-56,7161957;San José de Mayo;San José;16;16220;100
962;Cabrera Arnold Ltda.;Santa Cecilia;Rio de la plata 7 y 1/2 1;;Interior;4;Red Expres;-34,74867409;-56,45469842;Playa Pascual;San José;16;16521;200
963;Lisermin S.A.;Supermercado Alto Sur 1;Constituyente 820;;Interior;5;Red Expres;-33,2643363;-58,0248535;Mercedes;Soriano;17;17220;200
964;Lisermin S.A.;Supermercado Alto Sur 3;Leandro Gómez 296;;Interior;3;Red Expres;-33,2482253;-58,0394626;Mercedes;Soriano;17;17220;90
965;Lisermin S.A.;Supermercado Alto Sur 4;Paysandú 1228;;Interior;5;Red Expres;-33,2456034;-58,0199418;Mercedes;Soriano;17;17220;545
966;Lisermin S.A.;Supermercado Alto Sur 4;Paysandú 1228;;Interior;5;Red Expres;-33,2456034;-58,0199418;Mercedes;Soriano;17;17220;545
967;Lisermin S.A.;Supermercado Alto Sur 5;28 de Febrero 500;;Interior;4;Red Expres;-33,2536989;-58,0330262;Mercedes;Soriano;17;17220;220
968;Lisermin S.A.;Supermercado Alto Sur 6;Rivas 1254;;Interior;3;Red Expres;-33,2515653;-58,0180426;Mercedes;Soriano;17;17220;200
969;Roberto Troisi e hijas sas;Supermercado La Familia;19 de abril 939;;Interior;5;Red Expres;-33,3758415;-56,5251477;Durazno;Durazno;6;6220;283
970;Mercados Devoto S.A.;Devoto Express La Barra;Av. Camino del Cerro Eguzquiza, esq. Juan López 1;;Interior;3;Devoto Express;-34,91103031;-54,86516815;La Barra;Maldonado;10;10973;255
971;Mercados Devoto S.A.;Devoto Express José Ignacio 2;Calle las Golondrinas entre c. Los Bigua y c. de los Cisnes  0;;Interior;1;Devoto Express;-34,842417;-54,63663636;José Ignacio;Maldonado;10;10939;56
972;Mercados Devoto S.A.;Devoto Express Punta Colorada;Av. Central entre calles 7 y 8,esq El Pedregal, Punta Colorada 0;;Interior;3;Devoto Express;-34,90067613;-55,25773571;Piriapolis;Maldonado;10;10523;179
973;Mercados Devoto S.A.;Devoto Express Lido;Calle 20 Esq Inzaurraga 0;;Interior;3;Devoto Express;-34,957154;-54,9409768;Punta del Este;Maldonado;10;1942;232
974;Coboe S.A.;Farmashop 133;Av. 18 de Julio 1644;;Cordón;2;Farmashop;-34,9039343;-56,1806996;Montevideo;Montevideo;1;1020;45
975;Coboe S.A.;Farmashop 137;Av. Luis A. de Herrera 2888;;Larrañaga;2;Farmashop;-34,8766048;-56,1570388;Montevideo;Montevideo;1;1020;61
976;Coboe S.A.;Farmashop 136;José Enrique Rodó 718;;Interior;2;Farmashop;-33,2504206;-58,0297858;Mercedes;Soriano;17;17220;100
977;Coboe S.A.;Farmashop 138;Camino Maldonado 7724;;Punta de Rieles;2;Farmashop;-34,8017747;-56,086521;Montevideo;Montevideo;1;1020;61
978;Cooperativa Salteña de Consumos;Cosalco Zona Este;Av. Manuel Oribe 5576;;Interior;4;Cosalco;-31,3878138;-57,9094515;Salto;Salto;15;15120;500
979;Polakof  y Cía.  S.A.;El Dorado Pueblo Obrero;Gabriel Pereira y Maua 0;;Interior;8;El Dorado;-34,84273553;-55,27014529;Piriapolis;Maldonado;10;10523;447
980;Polakof  y Cía.  S.A.;El Dorado Durzano;Dr. Morquio 600 equina Eusebio Pirez 0;;Interior;8;El Dorado;-33,382448;-56,524108;Durazno;Durazno;6;6220;692
981;Coboe S.A.;Keratina;Bulevar Artigas  1825;;Tres Cruces;1;Farmashop;-34,8938963;-56,1667214;Montevideo;Montevideo;1;1020;35
982;Coboe S.A.;Farmashop 145;Jose enrique rodo  3152;;Interior;2;Farmashop;-34,1045297;-56,2225349;Florida;Florida;8;8220;165
983;Coboe S.A.;Farmashop 146;Independencia  764;;Interior;2;Farmashop;-34,09671846;-56,21732739;Florida;Florida;8;8220;546
984;Coboe S.A.;Farmashop 147;Av. Artigas 1079;;Interior;2;Farmashop;-34,0987974;-56,2280455;Florida;Florida;8;8220;133
985;Coboe S.A.;Farmashop 148;18 de Julio 220;;Interior;2;Farmashop;-34,0979642;-56,2090195;Florida;Florida;8;8220;289
986;Coboe S.A.;Farmashop 149;Sarandi 3359;;Interior;2;Farmashop;-34,0940608;-56,2179653;Florida;Florida;8;8220;50
987;Maguicar SAS;Felice Centro;Uruguay 1115;;Interior;5;Sin Cadena;-31,3879043;-57,9609144;Salto;Salto;15;15120;600
990;Macromercado Mayorista S.A;Micromacro Piriapolis;Celedonio Rojas Salon 01 esq Rambla de los Argentinos 40;;Interior;3;Micro Macro;-34,86188878;-55,28127842;Piriapolis;Maldonado;10;10523;
991;Coboe S.A.;Haven Beautiful;Ellauri 350;;Punta Carretas;3;Farmashop;-34,8583691;-56,1334242;Montevideo;Montevideo;1;1020;800
992;Coboe S.A.;Farmashop;8 de octubre 4714;;Maroñas;2;Farmashop;-34,9240574;-56,159334;Montevideo;Montevideo;1;1020;162
993;Coboe S.A.;Farmashop 139;Ellauri 350;;Punta Carretas;3;Farmashop;-34,9240574;-56,159334;Montevideo;Montevideo;1;1020;102
994;Polakof  y Cía.  S.A.;El Dorado Fray Bentos II;Espinillo y Coronilla 0;;Interior;3;El Dorado;-33,19639152;-57,7735962;Fray Bentos;Río Negro;12;12320;248
995;Polakof  y Cía.  S.A.;El Dorado Minas y Constituyente;Minas y Constituyente 0;;Cordón;4;El Dorado;-34,90618163;-56,17958697;Montevideo;Montevideo;1;1020;199
996;Polakof  y Cía.  S.A.;El ]Dorado Ecilda Paullier;Av. Gral. Artigas 1576 0;;Interior;2;El Dorado;-34,3584591;-57,048148;Ecilda Paullier;San José;16;16929;265
997;Polakof  y Cía.  S.A.;El Dorado Nueva Helvecia;Frau Vogel, 70300 0;;Interior;4;El Dorado;-34,286756;-57,229655;Nueva Helvecia;Colonia;5;5421;559
998;Polakof  y Cía.  S.A.;El Dorado Salto;Av.Barbieri esquina Luis Alb.de Herrera e Invernizzi 0;;Interior;10;El Dorado;-31,38289842;-57,95865478;Salto;Salto;15;15120;1076
999;Polakof  y Cía.  S.A.;El Dorado San Ramón 1;Batlle y Ordoñez y Panela 0;;Interior;2;El Dorado;-34,28753452;-55,95703862;San Ramón;Canelones;3;3422;167
1000;Polakof  y Cía.  S.A.;El Dorado San Ramón 2;Batlle y Ordoñez y Arapey 0;;Interior;3;El Dorado;-34,2964677;-55,9571476;San Ramón;Canelones;3;3422;406
1001;Coboe S.A.;Farmashop 128;18 de Julio 1643;;Interior;2;Farmashop;-33,1218322;-58,3053463;Fray Bentos;Río Negro;12;12320;37
1002;Coboe S.A.;Farmashop 134;Av. República Argentina 1680;;Interior;2;Farmashop;-32,3192248;-58,0698664;Paysandú;Paysandú;11;11120;137
1003;Coboe S.A.;Farmashop 140;Leandro Gómez  521;;Interior;2;Farmashop;-32,8125052;-56,5096522;Paso de los Toros;Tacuarembó;18;18321;52
1004;Coboe S.A.;Farmashop 142;San Martin  2443;;Aguada;2;Farmashop;-34,8812668;-56,1865024;Montevideo;Montevideo;1;1020;100
1005;Coboe S.A.;Farmashop 143;Rondeau 2113;;Centro;2;Farmashop;-34,891055;-56,1932337;Montevideo;Montevideo;1;1020;54
1006;Coboe S.A.;Farmashop 144;Lussich esq. Turmalina 0;;Interior;2;Farmashop;-34,8906136;-54,9936717;Maldonado;Maldonado;10;10320;73
1007;Coboe S.A.;Farmashop 151;Manuel Albo 2750;;La Blanqueada;2;Farmashop;-34,889997;-56,1596142;Montevideo;Montevideo;1;1020;53
1008;Coboe S.A.;Farmashop 152;Virrey Arredondo 1105;;Interior;2;Farmashop;-32,5918784;-53,3816555;Río Branco;Cerro Largo;4;4522;150
1009;Coboe S.A.;Farmashop 153;Lussich esq. Firenze 0;;Interior;2;Farmashop;-34,8965435;-54,9671888;Maldonado;Maldonado;10;10320;33
1010;Coboe S.A.;Farmashop 154;Av. Artigas esq. Florida 0;;Interior;2;Farmashop;-34,6679636;-56,2210096;Progreso;Canelones;3;3421;61
1011;Coboe S.A.;BELA 15;Aparicio Saravia esq. Ituzaingó 0;;Interior;2;Farmashop;-34,3680484;-55,2354467;Minas;Lavalleja;9;9220;153
1012;Coboe S.A.;BELA 16;Roosevelt esq. Camacho 0;;Interior;2;Farmashop;-34,91589791;-54,96034478;Maldonado;Maldonado;10;10320;168
1013;Coboe S.A.;BELA 17;Agraciada 4159;;Paso Molino;2;Farmashop;-34,8571743;-56,2193342;Montevideo;Montevideo;1;1020;156
1014;Coboe S.A.;BELA 18;Carlos Maria Ramirez  1651;;Cerro;2;Farmashop;-34,8741212;-56,2504182;Montevideo;Montevideo;1;1020;122
1015;Coboe S.A.;BELA 19;Uruguay 1003;;Interior;2;Farmashop;-31,3879469;-57,961187;Salto;Salto;15;15120;184
1019;Suc.de Jorge Estefan S.A.;Supermecado Estefan 2;Ines Duran 850;;Interior;5;Sin Cadena;-33,5131146;-56,9034877;Trinidad;Flores;7;7320;100
1020;Suc.de Jorge Estefan S.A.;Supermecado Atlantic;Aparicio Saravia 1193;;Interior;5;Sin Cadena;33,52747115;-56,89804108;Trinidad;Flores;7;7320;100
